# CAMIRA HSC S23B Wide cluster catalog without star mask
# Oguri et al. arXiv:2512.13954
# column 1: ID
# column 2: Name
# column 3: RA [deg]
# column 4: Dec [deg]
# column 5: cluster photometric redshift z_cl
# column 6: richness N_mem
# column 7: spectroscopic redshift of BCG (-1.0 if not available)
  302 HSCJ001914+022239   4.806700   2.377557 0.9421  19.276 -1.0
  303 HSCJ001939+033557   4.911068   3.599275 0.2640  43.641 0.26904
  304 HSCJ001953+021024   4.969071   2.173214 0.8742  37.008 -1.0
  305 HSCJ001954+004529   4.973044   0.757961 0.3583  18.019 0.35776
  306 HSCJ001956+012109   4.984942   1.352519 0.1082  24.535 -1.0
  307 HSCJ001958+002937   4.990898   0.493681 0.4340  30.011 0.44176
  308 HSCJ001959+044451   4.997512   4.747381 0.7820  16.199 0.80757
  309 HSCJ002000+035123   5.001144   3.856345 0.2700  20.068 0.26854
  310 HSCJ002006+034320   5.026409   3.722241 0.9940  15.320 -1.0
  311 HSCJ002017+045320   5.070740   4.888785 0.1126  21.884 -1.0
  312 HSCJ002021+000426   5.087410   0.073941 0.2041  48.230 0.21304
  313 HSCJ002021-001512   5.088978  -0.253207 0.2174  20.981 0.21000
  314 HSCJ002036+023910   5.148414   2.652785 0.6140  22.011 0.59343
  315 HSCJ002041+013631   5.170282   1.608600 0.3341  19.139 0.33401
  316 HSCJ002041+013547   5.171326   1.596491 1.1380  17.808 -1.0
  317 HSCJ002046+013534   5.190650   1.592826 0.6099  19.936 -1.0
  318 HSCJ002048+020258   5.201142   2.049450 0.2676  32.059 0.26755
  319 HSCJ002055+013430   5.227657   1.575130 0.2148  45.476 0.20737
  320 HSCJ002057+003611   5.237786   0.602955 0.4291  21.522 0.44284
  321 HSCJ002058+004941   5.243112   0.828083 0.3800  16.136 0.39437
  322 HSCJ002103-004303   5.260550  -0.717602 0.3330  16.489 -1.0
  323 HSCJ002106+035117   5.275859   3.854666 0.6639  16.487 -1.0
  324 HSCJ002128-001403   5.367174  -0.234058 0.1678  26.682 0.15732
  325 HSCJ002136-004047   5.399151  -0.679795 0.3660  17.265 0.38302
  326 HSCJ002137+033237   5.403752   3.543517 0.6760  19.974 0.68727
  327 HSCJ002139+021616   5.410831   2.271155 0.8220  20.771 -1.0
  328 HSCJ002140+011645   5.418450   1.279089 0.4636  15.921 -1.0
